itemCode,wire,pad,bone,hook,strap,function1,function2,function3,function4,sizeInfo,setInfo,note1,note2,note3,note4
1021951,あり,B～Dカップはパッド取り外し可、E～Fカップはパッドポケット付き,あり,ホック2個どめ（E～Ｆカップは3個どめ）3段階調節,取り外し可,接触冷感素材,吸水速乾素材,,,,,,,,
