itemCode,wire,pad,bone,hook,strap,function1,function2,function3,function4,sizeInfo,setInfo,note1,note2,note3,note4
1021601,あり,取り外し可,あり,なし,ストラップ調節可,,,,,S・MはB～Cカップ対応、SG・MGはD～Eカップ対応,,,,,
