itemCode,wire,pad,bone,hook,strap,function1,function2,function3,function4,sizeInfo,setInfo,note1,note2,note3,note4
1022060,なし,パッド入りブラ,あり,なし,取り外し不可,,,,,S・M・LはB～Cカップ対応、MG・LGはD～Eカップ対応,,,,,
