itemCode,wire,pad,bone,hook,strap,function1,function2,function3,function4,sizeInfo,setInfo,note1,note2,note3,note4
1010226,あり,なし,あり,ホック2個どめ（E～Fカップは3個どめ）3段階調節,取り外し可・バッククロスデザイン可・ホルター付け替え可,,,,,,,,,,
